Node,Farness_weighted
147872,16131
147975,16131
128703,16131
121923,16131
131012,16131
130316,16131
131048,16131
149828,16131
149924,16131
147276,16131
116707,16131
119619,16131
117390,16131
117825,16131
79305,16131
80656,16131
80651,16131
81478,16131
118000,16131
81480,16131
81700,16131
81678,16131
81916,16131
81913,16131
82352,16131
82347,16131
82648,16131
82619,16131
82871,16131
130709,16131
124630,16131
125311,16131
20467,16131
20691,16131
74680,16131
75005,16131
75917,16131
75435,16131
75914,16131
76107,16131
76100,16131
76343,16131
76306,16131
76973,16131
74998,16131
75183,16131
76957,16131
77199,16131
77197,16131
77493,16131
77467,16131
78003,16131
78000,16131
78215,16131
78213,16131
78419,16131
78417,16131
75180,16131
78717,16131
79303,16131
75433,16131
147629,16131
118051,16131
103471,16131
96128,16131
97574,16131
103952,16131
104314,16131
104654,16131
114086,16131
114450,16131
114103,16131
105178,16131
137156,16131
105176,16131
105568,16131
105496,16131
105756,16131
105744,16131
105990,16131
105986,16131
106214,16131
106200,16131
106620,16131
113663,16131
106609,16131
107096,16131
107088,16131
107480,16131
113445,16131
107460,16131
107898,16131
107882,16131
108062,16131
113097,16131
112652,16131
112887,16131
117041,16131
147814,16131
147881,16131
112372,16131
112647,16131
112339,16131
112026,16131
112027,16131
148070,16131
20433,16131
20618,16131
122984,16131
122753,16131
122303,16131
118311,16131
119207,16131
87640,16131
87254,16131
67450,68407
67525,68407
108222,16131
129847,16131
128156,16131
147641,16131
147801,16131
118136,16131
20403,16131
20566,16131
126370,16131
131090,16131
130776,16131
137648,16131
67519,68407
148777,16131
128241,16131
129921,16131
128348,16131
148015,16131
20375,16131
20525,16131
82119,16131
82341,16131
82103,16131
81903,16131
149912,16131
75427,16131
75676,16131
75666,16131
75910,16131
64291,68407
64881,68407
27416,16131
27380,16131
67752,68407
124962,16131
126235,16131
137373,16131
67678,68407
77451,16131
77732,16131
77709,16131
77995,16131
147500,16131
20357,16131
20490,16131
117763,16131
117653,16131
137148,16131
129757,16131
122101,16131
131233,16131
130954,16131
71854,16131
84747,16131
71928,16131
84867,16131
72598,16131
27610,16131
27533,16131
96560,16131
72586,16131
72940,16131
86794,16131
20180,16131
20179,16131
72936,16131
86781,16131
119393,16131
121015,16131
88063,16131
103501,16131
103206,16131
88361,16131
73906,16131
112035,16131
102825,16131
88593,16131
73980,16131
102396,16131
101996,16131
102404,16131
88817,16131
102039,16131
89009,16131
101562,16131
89193,16131
101099,16131
20358,16131
20430,16131
100550,16131
89471,16131
89756,16131
99938,16131
89745,16131
89886,16131
99490,16131
89892,16131
99124,16131
124333,16131
98505,16131
147824,16131
97874,16131
93719,16131
117999,16131
23402,0
108406,16131
137591,16131
137627,16131
93720,16131
27196,16131
20458,16131
116690,16131
118659,16131
147758,16131
147837,16131
151444,0
151443,0
131423,16131
131124,16131
147858,16131
147943,16131
148600,16131
117548,16131
118014,16131
64808,68407
65109,68407
147506,16131
147690,16131
147778,16131
118697,16131
119235,16131
130579,16131
124822,16131
125937,16131
137138,16131
137264,16131
65069,68407
67515,68407
68310,68407
129693,16131
65493,68407
147896,16131
130660,16131
67449,68407
111864,16131
147512,16131
148606,16131
148966,16131
136936,16131
108568,16131
128462,16131
130265,16131
67510,68407
121906,16131
118079,16131
148584,16131
27329,16131
147409,16131
127558,16131
25062,0
94206,16131
117904,16131
130368,16131
82333,16131
125055,16131
81896,16131
115752,16131
115759,16131
116078,16131
67848,68407
115451,16131
116087,16131
147850,16131
115251,16131
75907,16131
75424,16131
126497,16131
114820,16131
115105,16131
137534,16131
138416,16131
116329,16131
114880,16131
116710,16131
114454,16131
137126,16131
65481,68407
77447,16131
148801,16131
149014,16131
77993,16131
130661,16131
131148,16131
147662,16131
147699,16131
67825,68407
111812,16131
111805,16131
150988,16131
150972,16131
20111,16131
150990,16131
136338,16131
137189,16131
147364,16131
82331,16131
82865,16131
74678,16131
20742,16131
75415,16131
75901,16131
81877,16131
6092,16131
8179,16131
76296,16131
108666,16131
76952,16131
77441,16131
20545,16131
131280,16131
72934,16131
78713,16131
77991,16131
147724,16131
147826,16131
20391,16131
125251,16131
126789,16131
97650,16131
96984,16131
73899,16131
124623,16131
125703,16131
147606,16131
147703,16131
149632,16131
149860,16131
93058,16131
94632,16131
131039,16131
91309,16131
93007,16131
106594,16131
107078,16131
107456,16131
147386,16131
107870,16131
108778,16131
121323,16131
123163,16131
130331,16131
130976,16131
118873,16131
137096,16131
137255,16131
74676,16131
74989,16131
74992,16131
75159,16131
128726,16131
20112,16131
75148,16131
75413,16131
82323,16131
82611,16131
82606,16131
82828,16131
83125,16131
83110,16131
83347,16131
83336,16131
83591,16131
83587,16131
83839,16131
147546,16131
147616,16131
83835,16131
84087,16131
84086,16131
84331,16131
81663,16131
81869,16131
81467,16131
81671,16131
81255,16131
81436,16131
81081,16131
81250,16131
84316,16131
80813,16131
81066,16131
80810,16131
80648,16131
84728,16131
84860,16131
85101,16131
85097,16131
85317,16131
85315,16131
85659,16131
75894,16131
76092,16131
76070,16131
76266,16131
76490,16131
147782,16131
77231,16131
77437,16131
85655,16131
85893,16131
76486,16131
76612,16131
76604,16131
76782,16131
77227,16131
76766,16131
85884,16131
86061,16131
76945,16131
86056,16131
125611,16131
127489,16131
86766,16131
87001,16131
86996,16131
87241,16131
129909,16131
130937,16131
87239,16131
87625,16131
77983,16131
78209,16131
44048,16131
87621,16131
87855,16131
78206,16131
78415,16131
87843,16131
78424,16131
88055,16131
88355,16131
78704,16131
88591,16131
89006,16131
89166,16131
89444,16131
89728,16131
89896,16131
90127,16131
90112,16131
90325,16131
90312,16131
90553,16131
90555,16131
90767,16131
90764,16131
90941,16131
90938,16131
91137,16131
91139,16131
147396,16131
147536,16131
93112,16131
91258,16131
150814,16131
55007,16131
56342,16131
148217,16131
118688,16131
150502,16131
148404,16131
75680,16131
75878,16131
75650,16131
75411,16131
82099,16131
82313,16131
82091,16131
81859,16131
93281,16131
147729,16131
108870,16131
77423,16131
77711,16131
77693,16131
77979,16131
95086,16131
148235,16131
131453,16131
131221,16131
68565,120981
19823,16131
125705,16131
147282,16131
85313,16131
85501,16131
85504,16131
85651,16131
132315,16131
132119,16131
65047,68407
148616,16131
148828,16131
137574,16131
88800,16131
88995,16131
88771,16131
88589,16131
117471,16131
117472,16131
140916,16131
140403,16131
140912,16131
87237,16131
87441,16131
87440,16131
87614,16131
27120,16131
43507,16131
108328,16131
108964,16131
123796,16131
105152,16131
105490,16131
109027,16131
105728,16131
147561,16131
106190,16131
106564,16131
107036,16131
107436,16131
107848,16131
4354,16131
67800,68407
148146,16131
131587,16131
131375,16131
127742,16131
43795,16131
137232,16131
137304,16131
147504,16131
147576,16131
61290,16131
62075,16131
66252,68407
148282,16131
95644,16131
147594,16131
147674,16131
72931,16131
66268,68407
73895,16131
127553,16131
132474,16131
132276,16131
65557,68407
76946,16131
114466,16131
147444,16131
147527,16131
112039,16131
77419,16131
126400,16131
147284,16131
19941,16131
19942,16131
19927,16131
18567,16131
109200,16131
148035,16131
124195,16131
124708,16131
137564,16131
131328,16131
65541,68407
65639,68407
129311,16131
130955,16131
126494,16131
128083,16131
27119,16131
147626,16131
97648,16131
97362,16131
131257,16131
137510,16131
137527,16131
138354,16131
138820,16131
148401,16131
65604,68407
65735,68407
147296,16131
43434,16131
44267,16131
46288,16131
131943,16131
55197,16131
57155,16131
132678,16131
132460,16131
148259,16131
96126,16131
75862,16131
137281,16131
75408,16131
82312,16131
81856,16131
77972,16131
83832,16131
77416,16131
120082,16131
83320,16131
147589,16131
116114,16131
116319,16131
116117,16131
115765,16131
147965,16131
148636,16131
44085,16131
46273,16131
68508,173555
85309,16131
85649,16131
117864,16131
87609,16131
117476,16131
87234,16131
138007,16131
137991,16131
138165,16131
147420,16131
147447,16131
93122,16131
65005,68407
88993,16131
113425,16131
114394,16131
88585,16131
137274,16131
137479,16131
109404,16131
112047,16131
89898,16131
113419,16131
20344,16131
20054,16131
20109,16131
131758,16131
131857,16131
132475,16131
90305,16131
123566,16131
128237,16131
91998,16131
124566,16131
19715,16131
96486,16131
97762,16131
132209,16131
147958,16131
79297,16131
79584,16131
74665,16131
79589,16131
79826,16131
79818,16131
80264,16131
74984,16131
147472,16131
147563,16131
80253,16131
80438,16131
80439,16131
75149,16131
123483,16131
80637,16131
75406,16131
75854,16131
115417,16131
115418,16131
76065,16131
92096,16131
76261,16131
81413,16131
81643,16131
81854,16131
147368,16131
147451,16131
82317,16131
76933,16131
77176,16131
77165,16131
82831,16131
77414,16131
83321,16131
85643,16131
77968,16131
116866,16131
116865,16131
83822,16131
78186,16131
78408,16131
84317,16131
86052,16131
78692,16131
84718,16131
84855,16131
86758,16131
87230,16131
115311,16131
115312,16131
128397,16131
117085,16131
117074,16131
117295,16131
88577,16131
88051,16131
87607,16131
88987,16131
117294,16131
89440,16131
89902,16131
123724,16131
90757,16131
67084,120961
72582,16131
91143,16131
148001,16131
148095,16131
73888,16131
138192,16131
138310,16131
18862,16131
18758,16131
18874,16131
149866,16131
122877,16131
115918,16131
115917,16131
132375,16131
121749,16131
121605,16131
147320,16131
147375,16131
123850,16131
115583,16131
115584,16131
65528,68407
147520,16131
124421,16131
125350,16131
147900,16131
119157,16131
137961,16131
114662,16131
114644,16131
96924,16131
18819,16131
147258,16131
147310,16131
75396,16131
75626,16131
75612,16131
75850,16131
148030,16131
132944,16131
132581,16131
77660,16131
77962,16131
77658,16131
77412,16131
148296,16131
148415,16131
84840,16131
147873,16131
132284,16131
85092,16131
114211,16131
113965,16131
114213,16131
113647,16131
113988,16131
113660,16131
113195,16131
113415,16131
112895,16131
113185,16131
112357,16131
112349,16131
85303,16131
80005,16131
80237,16131
81852,16131
82105,16131
80008,16131
112640,16131
112893,16131
79816,16131
82116,16131
112631,16131
82327,16131
90539,16131
90759,16131
90536,16131
88984,16131
89176,16131
90299,16131
85639,16131
85880,16131
89172,16131
89424,16131
89706,16131
85872,16131
83325,16131
89702,16131
89906,16131
86048,16131
86198,16131
98136,16131
86192,16131
86324,16131
86314,16131
86600,16131
86598,16131
87604,16131
87829,16131
86750,16131
86962,16131
83811,16131
87822,16131
86956,16131
88048,16131
88321,16131
43566,16131
87227,16131
88306,16131
88575,16131
25902,0
31393,68699
90756,16131
125517,16131
91124,16131
147477,16131
111798,16131
111146,16131
111143,16131
64241,68407
64437,68407
147860,16131
137468,16131
20021,16131
20046,16131
43923,16131
147991,16131
148265,16131
109572,16131
125045,16131
88568,16131
88742,16131
88732,16131
148634,16131
123316,16131
124313,16131
88978,16131
90119,16131
90290,16131
90122,16131
89908,16131
3704,16131
4714,16131
85301,16131
85479,16131
85494,16131
85635,16131
64413,68407
133053,16131
132712,16131
97280,16131
98628,16131
87221,16131
87436,16131
87425,16131
118336,16131
118335,16131
87599,16131
137937,16131
121070,16131
121069,16131
128806,16131
130430,16131
147244,16131
147330,16131
64969,68407
65197,68407
117478,16131
117860,16131
138291,16131
121765,16131
147830,16131
147233,16131
138498,16131
138455,16131
138565,16131
148261,16131
148441,16131
147316,16131
65153,68407
147346,16131
147360,16131
147425,16131
147308,16131
22636,0
64795,68407
123146,16131
124133,16131
112053,16131
147741,16131
71816,16131
71890,16131
72392,16131
148279,16131
97706,16131
72378,16131
72574,16131
73136,16131
138466,16131
138591,16131
73110,16131
73450,16131
73451,16131
121437,16131
122577,16131
73868,16131
73961,16131
137917,16131
22037,0
23773,0
147390,16131
118777,16131
119583,16131
132502,16131
148239,16131
131924,16131
133097,16131
109150,16131
109780,16131
18757,16131
18662,16131
109701,16131
108798,16131
108286,16131
108817,16131
108293,16131
107873,16131
107433,16131
107037,16131
106585,16131
106203,16131
105719,16131
79811,16131
105500,16131
99552,16131
49496,16131
105149,16131
104659,16131
104325,16131
99949,16131
100184,16131
103961,16131
80236,16131
103505,16131
103156,16131
103163,16131
102835,16131
100210,16131
102425,16131
102038,16131
148243,16131
101593,16131
101181,16131
100584,16131
138504,16131
138607,16131
49554,16131
75390,16131
75848,16131
18737,16131
18638,16131
77407,16131
124138,16131
138427,16131
138391,16131
77960,16131
81847,16131
138317,16131
82339,16131
148184,16131
148273,16131
83810,16131
83327,16131
124793,16131
30163,16131
124200,16131
116278,16131
116123,16131
117786,16131
62122,16131
123419,16131
115771,16131
147356,16131
74982,16131
75382,16131
126158,16131
124561,16131
138554,16131
138655,16131
42453,16131
147696,16131
76258,16131
79294,16131
80230,16131
75846,16131
80629,16131
116538,16131
116532,16131
77404,16131
64169,16131
18738,16131
138268,16131
79801,16131
76931,16131
126211,16131
130054,16131
77956,16131
81409,16131
137905,16131
78684,16131
81843,16131
46340,16131
83331,16131
82843,16131
82355,16131
138426,16131
46323,16131
85632,16131
138769,16131
139465,16131
85298,16131
149612,16131
149780,16131
84321,16131
83808,16131
87596,16131
62115,16131
63254,16131
87218,16131
140698,16131
140590,16131
46749,16131
138588,16131
138693,16131
137196,16131
45795,16131
47515,16131
64174,16131
64405,68407
147686,16131
112347,16131
112061,16131
133132,16131
124072,16131
79291,16131
148203,16131
133819,16131
134276,16131
122851,16131
123583,16131
91666,16131
149344,16131
149633,16131
140929,16131
74979,16131
75166,16131
75163,16131
75380,16131
77168,16131
77402,16131
77163,16131
76921,16131
76056,16131
76251,16131
76051,16131
75842,16131
78404,16131
78671,16131
78188,16131
78395,16131
78181,16131
77952,16131
80225,16131
80463,16131
80425,16131
80621,16131
79599,16131
79800,16131
79587,16131
79285,16131
42848,16131
109982,16131
147718,16131
147807,16131
84699,16131
84829,16131
91772,16131
98940,16131
85087,16131
124135,16131
73959,16131
85295,16131
81393,16131
81659,16131
85621,16131
81639,16131
81842,16131
85867,16131
131212,16131
132132,16131
86039,16131
138649,16131
138725,16131
82357,16131
82853,16131
83337,16131
86748,16131
137895,16131
86949,16131
84325,16131
87207,16131
87428,16131
18568,16131
83803,16131
87422,16131
87590,16131
119374,16131
120059,16131
87819,16131
88043,16131
88308,16131
88565,16131
88970,16131
89174,16131
89476,16131
75616,16131
75833,16131
75609,16131
75378,16131
147633,16131
124288,16131
77654,16131
77946,16131
77652,16131
79997,16131
80221,16131
77396,16131
148062,16131
79991,16131
79794,16131
138261,16131
19667,16131
82093,16131
82369,16131
82095,16131
147738,16131
81838,16131
83341,16131
147608,16131
83797,16131
121349,16131
121865,16131
64921,68407
5684,16131
138702,16131
131407,16131
132672,16131
118212,16131
85287,16131
85487,16131
85481,16131
85617,16131
113992,16131
147595,16131
113412,16131
19964,16131
88561,16131
88754,16131
88739,16131
88965,16131
112354,16131
109281,16131
109282,16131
112069,16131
5654,16131
5656,16131
5856,16131
147714,16131
138365,16131
137883,16131
150499,16131
150506,16131
110210,16131
123473,16131
123325,16131
138239,16131
68304,120961
90030,16131
64170,16131
122207,16131
121201,16131
121773,16131
147568,16131
132934,16131
90080,16131
120408,16131
124071,16131
138777,16131
139024,16131
118852,16131
119551,16131
98686,16131
98086,16131
117317,16131
64172,16131
117080,16131
116878,16131
116716,16131
150650,16131
73960,16131
116287,16131
147919,16131
116104,16131
115928,16131
116127,16131
115937,16131
115777,16131
120349,16131
64379,68407
64515,68407
123153,16131
124116,16131
47468,16131
48279,16131
147495,16131
138297,16131
